x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.738659,0.843864,0.766385,0.753826,0.730182,0.663203,0.638041,0.643843,0.562893,0.666007,0.634623,0.550371,0.573741,0.475924,0.604776,0.515351,0.638048,0.571932,0.568006,0.591452,0.50584,0.519744,0.569258,0.593824,0.609295,0.633692,0.519158,0.644386,0.434592,0.572393,0.498483,0.621301,0.549115,0.662444,0.486122,0.714545,0.375435,0.671581,0.309378,0.645943,0.248595,0.616026,J
0.828439,0.424267,0.867199,0.334342,0.852044,0.244332,0.774893,0.206697,0.711991,0.236701,0.797811,0.218405,0.748387,0.166679,0.763654,0.205475,0.787158,0.236119,0.756979,0.249201,0.704983,0.209175,0.740983,0.254585,0.775634,0.282796,0.719378,0.283121,0.668765,0.243317,0.71455,0.280322,0.75636,0.308795,0.687666,0.320451,0.629398,0.279874,0.59509,0.250101,0.561672,0.220884,J
0.323816,0.713401,0.301557,0.629792,0.318874,0.541502,0.371285,0.50342,0.432425,0.500589,0.43439,0.515774,0.472104,0.505611,0.427456,0.549925,0.385421,0.582344,0.476462,0.557352,0.50187,0.556415,0.439363,0.606905,0.387442,0.635816,0.51038,0.602578,0.540259,0.59473,0.480495,0.641042,0.430304,0.669659,0.53773,0.647769,0.612882,0.603713,0.652948,0.580005,0.687895,0.554947,J
0.827031,0.538971,0.868375,0.436461,0.847598,0.341143,0.776826,0.294461,0.71041,0.315021,0.791439,0.312562,0.726624,0.257627,0.744165,0.307529,0.768532,0.343232,0.748669,0.345968,0.681124,0.313558,0.719837,0.368337,0.759809,0.392348,0.709669,0.383385,0.653317,0.355793,0.699803,0.398792,0.745942,0.423783,0.677213,0.422837,0.614527,0.379198,0.579005,0.350685,0.545136,0.321573,J
0.696733,0.840556,0.736752,0.736808,0.71332,0.637456,0.624157,0.593507,0.550264,0.63238,0.631634,0.602939,0.574644,0.559812,0.605631,0.609217,0.636955,0.637972,0.584328,0.640376,0.526905,0.606419,0.579408,0.652894,0.618193,0.673667,0.543433,0.684708,0.497478,0.65341,0.562819,0.693564,0.613779,0.725503,0.510291,0.733219,0.4446,0.691231,0.406323,0.661064,0.366917,0.632652,J
0.843036,0.609584,0.783231,0.609237,0.725732,0.564847,0.678508,0.518727,0.643565,0.484911,0.709898,0.489835,0.666761,0.441238,0.645415,0.423264,0.634216,0.420164,0.75001,0.458209,0.709328,0.399974,0.696115,0.396371,0.694052,0.408294,0.795707,0.441276,0.759692,0.378304,0.737812,0.37198,0.730018,0.381457,0.845212,0.435865,0.81719,0.380179,0.793434,0.362489,0.77893,0.363311,J
0.825295,0.843206,0.872043,0.77277,0.879952,0.687944,0.812102,0.651403,0.746867,0.674421,0.78932,0.607573,0.752566,0.541596,0.774501,0.578857,0.798271,0.630039,0.732034,0.636685,0.690888,0.574153,0.732883,0.62663,0.766837,0.672465,0.684224,0.676811,0.641253,0.620487,0.690335,0.664386,0.731671,0.705482,0.645542,0.727315,0.576837,0.674703,0.539769,0.640508,0.505144,0.606175,J
0.54278,0.696384,0.580594,0.587974,0.554953,0.482321,0.446267,0.448521,0.365249,0.494187,0.445976,0.440081,0.401144,0.364469,0.433135,0.402334,0.465849,0.446722,0.384993,0.476881,0.334404,0.408887,0.388684,0.45771,0.426937,0.487556,0.336966,0.523991,0.274228,0.450329,0.334498,0.490977,0.382735,0.531878,0.300011,0.583861,0.200486,0.549091,0.142747,0.516315,0.087956,0.481008,J
0.61581,0.838303,0.716217,0.713755,0.750461,0.59034,0.648488,0.511277,0.52435,0.551188,0.619718,0.470517,0.579578,0.391766,0.608851,0.478275,0.637021,0.527604,0.536922,0.501199,0.492617,0.42375,0.546616,0.524222,0.585963,0.562109,0.4637,0.539186,0.416233,0.463197,0.490553,0.556438,0.544419,0.616587,0.398157,0.584873,0.347479,0.487588,0.328029,0.426544,0.305272,0.355031,J
0.865388,0.840119,0.910299,0.744363,0.890873,0.645577,0.814244,0.604054,0.74479,0.638978,0.849291,0.611523,0.786735,0.568126,0.797782,0.611533,0.822463,0.645843,0.796847,0.643512,0.731433,0.602669,0.765601,0.645661,0.80286,0.675666,0.752315,0.682207,0.696425,0.638481,0.749587,0.684801,0.800172,0.721204,0.718501,0.728406,0.65756,0.687506,0.624244,0.662167,0.594372,0.635445,J
0.839602,0.481567,0.873448,0.38908,0.855177,0.296004,0.777239,0.257362,0.71401,0.28207,0.799676,0.270179,0.743491,0.218915,0.760672,0.258581,0.785113,0.289778,0.759271,0.304446,0.700394,0.265199,0.737986,0.310537,0.773389,0.341246,0.722267,0.340464,0.667575,0.300931,0.710522,0.336731,0.749565,0.36557,0.691442,0.378664,0.629505,0.33607,0.595402,0.306278,0.562232,0.277572,J
0.689107,0.758719,0.73127,0.651027,0.711518,0.537223,0.6149,0.496099,0.537182,0.515234,0.595619,0.486048,0.542171,0.420922,0.578337,0.46969,0.614859,0.512375,0.534824,0.526366,0.47752,0.462609,0.540533,0.525329,0.58624,0.574385,0.48245,0.572581,0.414967,0.501738,0.487219,0.544405,0.546976,0.586926,0.440158,0.628407,0.351077,0.576089,0.303043,0.540719,0.256566,0.502457,J
0.675851,0.647862,0.736039,0.52103,0.691893,0.379203,0.548973,0.321201,0.444955,0.384821,0.622252,0.318347,0.541175,0.247562,0.569914,0.329655,0.607614,0.373348,0.545797,0.36291,0.455967,0.316462,0.521684,0.400649,0.572395,0.425947,0.478653,0.414486,0.390238,0.363613,0.470589,0.431859,0.533567,0.47245,0.419473,0.467935,0.333657,0.390866,0.279818,0.335025,0.224217,0.277483,J
0.743276,0.849651,0.795031,0.750313,0.781402,0.651162,0.695448,0.60228,0.620127,0.642006,0.700182,0.613679,0.651549,0.565178,0.675064,0.612875,0.703555,0.648677,0.649371,0.648097,0.598601,0.609406,0.645777,0.661133,0.682574,0.694691,0.606557,0.688994,0.561526,0.648654,0.623924,0.692373,0.674029,0.732134,0.572897,0.736058,0.504035,0.694819,0.46497,0.665018,0.427853,0.63627,J
0.511497,0.930007,0.552099,0.857838,0.535496,0.764226,0.451503,0.723516,0.386416,0.724558,0.416141,0.689811,0.347656,0.627767,0.369743,0.651551,0.403698,0.683482,0.345408,0.736237,0.27542,0.667313,0.311067,0.707127,0.349954,0.73997,0.297143,0.795065,0.219342,0.728799,0.252933,0.769232,0.294297,0.804581,0.268776,0.866278,0.175844,0.827401,0.122788,0.805573,0.083234,0.778989,J
0.457719,0.911839,0.523042,0.812307,0.507624,0.685244,0.402734,0.642017,0.319363,0.686997,0.375178,0.620119,0.316879,0.573681,0.374291,0.642866,0.425653,0.694426,0.308394,0.671217,0.249752,0.625777,0.330054,0.69982,0.383761,0.746951,0.254756,0.730802,0.197618,0.687323,0.281947,0.748713,0.34368,0.799184,0.213493,0.797673,0.121815,0.740159,0.066731,0.704547,0.012936,0.670084,J
0.691,0.827084,0.730372,0.723313,0.705039,0.621926,0.614738,0.58206,0.540683,0.6237,0.617793,0.590383,0.56114,0.550522,0.593467,0.59815,0.626112,0.625959,0.571331,0.630233,0.512126,0.596555,0.564469,0.637894,0.603689,0.658153,0.531201,0.67627,0.483843,0.645043,0.552901,0.683057,0.607294,0.714157,0.499604,0.725383,0.433856,0.685191,0.394685,0.655705,0.353977,0.627198,J
0.76878,0.452976,0.834927,0.302887,0.80548,0.167583,0.670514,0.101618,0.560792,0.156919,0.686287,0.094744,0.613142,0.025445,0.649716,0.099277,0.686704,0.160374,0.618212,0.143564,0.542,0.091731,0.621604,0.183846,0.678976,0.229155,0.55654,0.20562,0.481203,0.152263,0.581752,0.219148,0.658172,0.269407,0.501313,0.278221,0.401248,0.217568,0.345259,0.17085,0.286394,0.121329,J
0.592709,0.796628,0.651113,0.702882,0.662172,0.592374,0.577193,0.541911,0.49266,0.556638,0.563285,0.493287,0.513388,0.401506,0.534897,0.461211,0.561797,0.520786,0.489909,0.526589,0.426493,0.430442,0.46609,0.494938,0.499735,0.544103,0.427361,0.570991,0.372168,0.51089,0.434983,0.573324,0.487691,0.621495,0.375704,0.621222,0.30428,0.538186,0.262282,0.481997,0.221933,0.423035,J
0.622836,0.473865,0.667176,0.383386,0.657275,0.280961,0.572458,0.230256,0.499026,0.227861,0.570982,0.205198,0.511134,0.147711,0.546068,0.201469,0.577914,0.244723,0.514525,0.230163,0.445372,0.160982,0.487497,0.218734,0.520113,0.270368,0.470581,0.268762,0.399456,0.19893,0.44056,0.250254,0.473063,0.299252,0.43516,0.321015,0.373738,0.275981,0.406385,0.297783,0.440059,0.326494,J
0.635589,0.613196,0.699237,0.512959,0.705302,0.410966,0.64481,0.342055,0.566951,0.364933,0.611907,0.362232,0.579537,0.299495,0.607581,0.354356,0.629935,0.399078,0.565926,0.395191,0.534878,0.338443,0.584377,0.401171,0.615099,0.445688,0.521097,0.431124,0.490899,0.377151,0.559528,0.425929,0.608715,0.472357,0.481334,0.46993,0.411808,0.413654,0.37267,0.374633,0.332809,0.335806,J
0.832711,0.609734,0.873728,0.546913,0.877692,0.472399,0.828481,0.427559,0.777078,0.429541,0.8439,0.436619,0.811807,0.400334,0.827404,0.434349,0.845621,0.4598,0.80296,0.451312,0.769546,0.420284,0.798051,0.458849,0.820764,0.478167,0.764123,0.471827,0.730513,0.430391,0.76749,0.469594,0.798131,0.500678,0.727938,0.498706,0.679458,0.44863,0.650564,0.417138,0.622866,0.385823,J
0.874201,0.635581,0.936267,0.547993,0.947816,0.408631,0.858571,0.337966,0.754188,0.367724,0.770179,0.287944,0.724611,0.228459,0.788017,0.312899,0.828003,0.374129,0.685132,0.337713,0.626427,0.268515,0.723627,0.356364,0.779993,0.401542,0.611421,0.41266,0.572452,0.348389,0.688883,0.426978,0.76324,0.485898,0.5538,0.505062,0.434794,0.42956,0.351857,0.375017,0.270242,0.320272,J
0.576509,0.796297,0.676049,0.654657,0.648027,0.463479,0.488677,0.371343,0.351374,0.411168,0.522168,0.366315,0.43582,0.260592,0.476301,0.357128,0.524563,0.419952,0.423178,0.413934,0.331586,0.313931,0.400779,0.413829,0.456871,0.464447,0.333911,0.474455,0.236825,0.372287,0.324188,0.46063,0.397957,0.525664,0.258948,0.547473,0.152673,0.461354,0.098114,0.404543,0.045035,0.341579,J
0.641462,0.738087,0.714006,0.634916,0.717386,0.506897,0.596927,0.456158,0.496008,0.47201,0.644497,0.434886,0.630015,0.345358,0.612482,0.288435,0.59392,0.248812,0.557315,0.449927,0.538714,0.356409,0.526873,0.311273,0.516921,0.282366,0.482874,0.494538,0.429923,0.41789,0.454027,0.443029,0.482612,0.474569,0.415676,0.560624,0.338068,0.496449,0.306537,0.467654,0.284985,0.449404,J
0.669828,0.731816,0.735635,0.637143,0.763947,0.518364,0.683366,0.443323,0.59385,0.436192,0.658403,0.428842,0.63145,0.348512,0.644133,0.404237,0.665545,0.45342,0.588095,0.449289,0.555327,0.367308,0.591498,0.439352,0.622659,0.499494,0.52626,0.477852,0.487312,0.399549,0.54257,0.464501,0.587534,0.52752,0.468804,0.517041,0.399377,0.429895,0.363036,0.370898,0.332473,0.315555,J
0.616877,0.693242,0.657362,0.600763,0.661513,0.504279,0.605217,0.457068,0.544808,0.453353,0.564926,0.434667,0.52457,0.380073,0.562257,0.419208,0.592389,0.4634,0.513553,0.459516,0.471183,0.393633,0.518069,0.440983,0.547778,0.489304,0.466491,0.498537,0.425997,0.433436,0.473835,0.474282,0.505372,0.516906,0.423283,0.551843,0.389244,0.503087,0.426302,0.520317,0.455491,0.546031,J
0.633462,0.776791,0.714799,0.671347,0.739329,0.554889,0.650202,0.497242,0.552608,0.523398,0.627943,0.434871,0.579353,0.333166,0.604011,0.409956,0.628348,0.478073,0.548203,0.472017,0.49442,0.371831,0.546228,0.46887,0.584045,0.52823,0.474273,0.520094,0.439445,0.461961,0.516621,0.550249,0.573091,0.611459,0.408991,0.571368,0.339203,0.470691,0.302401,0.401063,0.261914,0.324486,J
0.76941,0.505623,0.823794,0.358419,0.792818,0.221685,0.660744,0.155105,0.558599,0.209648,0.664594,0.15449,0.587914,0.083942,0.627552,0.146318,0.66981,0.203786,0.59929,0.204452,0.516358,0.150044,0.600753,0.2307,0.659828,0.280686,0.540855,0.265553,0.457497,0.209996,0.566308,0.268263,0.648685,0.318946,0.491399,0.338079,0.383816,0.274383,0.323234,0.222011,0.260654,0.169266,J
0.602608,0.821213,0.646719,0.729772,0.639341,0.631471,0.554026,0.593737,0.483609,0.617744,0.530955,0.550953,0.475432,0.486565,0.511352,0.53402,0.547981,0.589045,0.468265,0.58999,0.40681,0.531446,0.465608,0.588268,0.509811,0.635728,0.415659,0.639762,0.355301,0.583877,0.420326,0.631928,0.471983,0.677739,0.374496,0.701066,0.279759,0.647703,0.227795,0.610081,0.178579,0.569952,J
0.70986,0.951468,0.774871,0.832474,0.767607,0.712843,0.68082,0.641413,0.593938,0.678069,0.673769,0.663218,0.623278,0.596661,0.660749,0.656892,0.69502,0.704314,0.617261,0.702647,0.563913,0.643643,0.629497,0.714755,0.672503,0.764538,0.564568,0.746885,0.512979,0.690179,0.592588,0.743872,0.651233,0.797368,0.518142,0.798232,0.430947,0.737813,0.384949,0.696175,0.339091,0.658089,J
0.470468,0.873363,0.498651,0.774846,0.477552,0.670685,0.390985,0.626512,0.323785,0.652227,0.39598,0.614751,0.3364,0.566918,0.380515,0.625455,0.416225,0.656036,0.343254,0.652697,0.280981,0.612899,0.346226,0.679865,0.382938,0.695893,0.299419,0.69967,0.237654,0.665652,0.311336,0.718359,0.362184,0.751166,0.263754,0.754451,0.181842,0.703326,0.130207,0.668732,0.073704,0.63236,J
0.481589,0.703068,0.557258,0.601234,0.565832,0.492718,0.489724,0.417482,0.401725,0.441759,0.462256,0.440815,0.419936,0.374089,0.453652,0.434013,0.48406,0.485216,0.408955,0.474197,0.367687,0.409265,0.423718,0.479567,0.457662,0.535185,0.356865,0.510277,0.316712,0.446573,0.384903,0.500821,0.432206,0.555358,0.307715,0.550767,0.227442,0.486079,0.186619,0.443963,0.144767,0.403973,J
0.850912,0.408964,0.88844,0.334726,0.883006,0.250005,0.81016,0.217992,0.751757,0.227363,0.798033,0.186589,0.748264,0.125987,0.774792,0.157244,0.806573,0.194012,0.743363,0.218947,0.68985,0.166921,0.732457,0.205543,0.770227,0.23571,0.699588,0.261565,0.64708,0.219137,0.694023,0.252601,0.737076,0.278979,0.664792,0.313067,0.598669,0.272277,0.567515,0.248988,0.540351,0.226511,J
0.808234,0.792606,0.868831,0.684229,0.85836,0.570424,0.766708,0.512191,0.681667,0.556907,0.762712,0.522849,0.707865,0.470815,0.745459,0.52901,0.780691,0.57263,0.710041,0.565463,0.654683,0.518061,0.719731,0.587219,0.761942,0.636255,0.661848,0.611589,0.607602,0.561884,0.683981,0.613767,0.739142,0.662625,0.621169,0.663106,0.534667,0.612313,0.490252,0.578991,0.444522,0.54693,J
0.739977,0.955486,0.800949,0.839916,0.791466,0.721341,0.701413,0.652946,0.616207,0.695297,0.69242,0.679569,0.646669,0.613835,0.683528,0.667834,0.715875,0.710323,0.637593,0.717862,0.586207,0.658287,0.65094,0.722417,0.69233,0.767573,0.587449,0.761617,0.53706,0.707867,0.615623,0.759475,0.671284,0.810703,0.542238,0.811696,0.454518,0.755556,0.408319,0.714491,0.360682,0.676472,J
0.599195,0.951959,0.660578,0.829155,0.656265,0.697614,0.559713,0.618111,0.465148,0.649319,0.53353,0.644652,0.482702,0.578941,0.52909,0.642276,0.569589,0.691416,0.475163,0.687971,0.417814,0.621508,0.492291,0.696833,0.539979,0.752789,0.420285,0.736837,0.366365,0.674034,0.455067,0.729685,0.517814,0.786302,0.369247,0.793289,0.276082,0.730545,0.224708,0.68025,0.173096,0.632457,J
0.756112,0.904025,0.804743,0.800265,0.784224,0.693642,0.694094,0.641421,0.620444,0.689025,0.698485,0.655337,0.640551,0.603938,0.680351,0.65562,0.71365,0.685272,0.650303,0.693604,0.593307,0.654429,0.656775,0.710393,0.693238,0.731831,0.607452,0.738812,0.555425,0.700233,0.630039,0.747349,0.680722,0.785287,0.570447,0.788885,0.491605,0.745274,0.451764,0.714334,0.407347,0.683681,J
0.590146,0.800659,0.64965,0.704796,0.653456,0.590596,0.556599,0.537922,0.467437,0.550366,0.565252,0.489255,0.512854,0.390047,0.53621,0.43519,0.56762,0.48417,0.492513,0.519233,0.423988,0.414691,0.465383,0.468089,0.506607,0.507909,0.428617,0.562728,0.37818,0.498636,0.441017,0.563586,0.495833,0.612665,0.376195,0.613127,0.311458,0.529658,0.271769,0.469751,0.232704,0.409199,J
0.588775,0.801604,0.654732,0.698079,0.661082,0.586861,0.559697,0.53718,0.468247,0.554787,0.568517,0.485798,0.516657,0.38941,0.542946,0.452822,0.575248,0.509222,0.49619,0.521486,0.43391,0.422054,0.478709,0.492353,0.519677,0.539637,0.43121,0.564664,0.378555,0.500879,0.445467,0.565183,0.502606,0.612026,0.376175,0.609747,0.307921,0.525246,0.273329,0.469849,0.238545,0.409731,J
0.523031,0.7298,0.581261,0.614166,0.557704,0.49096,0.438005,0.44709,0.347203,0.481216,0.435146,0.410729,0.367651,0.323263,0.397628,0.365593,0.440888,0.425298,0.354805,0.455143,0.27969,0.369557,0.329336,0.424391,0.376412,0.475461,0.292669,0.511795,0.208371,0.426064,0.25554,0.466552,0.306614,0.514744,0.244772,0.583485,0.14219,0.530994,0.076946,0.492007,0.024046,0.455631,J
0.598661,0.786512,0.668218,0.674307,0.682155,0.556936,0.577991,0.490124,0.478645,0.516301,0.58432,0.460428,0.547349,0.364812,0.565287,0.437787,0.585192,0.490677,0.503045,0.488382,0.460694,0.412375,0.504719,0.503618,0.540151,0.529505,0.436345,0.526986,0.38686,0.450967,0.446301,0.53686,0.491997,0.594019,0.376389,0.575205,0.310865,0.48337,0.274079,0.427474,0.236614,0.367302,J
0.539432,0.809093,0.574873,0.716335,0.547921,0.615453,0.45601,0.587624,0.385514,0.619306,0.47872,0.544961,0.431074,0.480809,0.455363,0.531528,0.480006,0.580784,0.414144,0.574841,0.360781,0.516284,0.398037,0.579807,0.426035,0.618483,0.361079,0.61768,0.299648,0.565371,0.34817,0.622393,0.388909,0.665273,0.320699,0.670796,0.233723,0.616313,0.184224,0.583513,0.138942,0.54928,J
0.741329,0.900955,0.791865,0.746996,0.749938,0.576506,0.605827,0.50553,0.492363,0.57775,0.594735,0.518033,0.512029,0.439053,0.574232,0.52264,0.628578,0.568078,0.526003,0.583751,0.435045,0.509825,0.534673,0.598378,0.601894,0.649357,0.466681,0.655267,0.392747,0.595732,0.513672,0.656072,0.601543,0.707741,0.417047,0.730261,0.311361,0.650754,0.249038,0.590443,0.181929,0.533724,J
0.89648,0.90341,0.775013,0.878067,0.661505,0.784705,0.576255,0.682703,0.52585,0.614965,0.834244,0.705656,0.655211,0.59533,0.600221,0.609387,0.611538,0.621366,0.922998,0.685058,0.693986,0.560318,0.672567,0.601424,0.721381,0.638777,0.986597,0.682654,0.770287,0.561196,0.753707,0.615223,0.794876,0.661918,1.037974,0.69433,0.876015,0.59428,0.839548,0.617226,0.845362,0.646585,J
0.268169,0.845504,0.308948,0.770883,0.305199,0.66873,0.219589,0.634827,0.141529,0.659097,0.252454,0.591813,0.205332,0.524339,0.235861,0.584554,0.264519,0.616997,0.184024,0.620853,0.143541,0.553948,0.185519,0.623564,0.208519,0.654683,0.128729,0.662532,0.079979,0.607356,0.129852,0.668961,0.159114,0.699772,0.079057,0.714975,0.04601,0.673998,0.084039,0.705271,0.110202,0.728388,J
0.606193,0.7167,0.670696,0.609722,0.658454,0.480511,0.525788,0.441018,0.424347,0.466083,0.584758,0.398437,0.562113,0.30929,0.554586,0.269641,0.544858,0.245924,0.493884,0.413434,0.459167,0.300306,0.470743,0.280662,0.481812,0.282803,0.42237,0.461556,0.35049,0.354865,0.367829,0.374964,0.386773,0.408892,0.36703,0.53675,0.28403,0.468735,0.240989,0.436732,0.202613,0.419674,J
0.250266,0.912861,0.286297,0.814309,0.26192,0.705275,0.162178,0.663148,0.087744,0.681397,0.262488,0.621963,0.194165,0.530241,0.197447,0.607548,0.224418,0.651283,0.185287,0.649237,0.127937,0.551174,0.14586,0.633622,0.173126,0.669335,0.121446,0.689113,0.06127,0.609026,0.092114,0.678605,0.121711,0.712459,0.069253,0.739457,0.034576,0.685317,0.061944,0.72182,0.088821,0.748835,J
0.583073,0.716846,0.62992,0.607736,0.60091,0.48569,0.484917,0.434665,0.396597,0.481996,0.501901,0.422709,0.443364,0.341671,0.473644,0.393643,0.505633,0.435369,0.433383,0.461341,0.36987,0.386647,0.418731,0.440623,0.454662,0.467206,0.378952,0.509926,0.3092,0.433645,0.36311,0.4738,0.408853,0.509091,0.333153,0.568532,0.238186,0.520177,0.178988,0.481972,0.125852,0.441694,J
0.267714,0.848463,0.290212,0.779446,0.379292,0.696344,0.468271,0.614639,0.559791,0.569976,0.568286,0.804892,0.720071,0.751561,0.815668,0.703678,0.892009,0.670128,0.585202,0.807592,0.659293,0.711939,0.553005,0.698816,0.472794,0.725578,0.590379,0.816805,0.660313,0.706969,0.551064,0.708838,0.474172,0.738368,0.585931,0.837056,0.656401,0.751668,0.588986,0.737087,0.524898,0.749451,J
0.657684,0.731464,0.721368,0.632745,0.710966,0.497855,0.584504,0.455137,0.479792,0.483997,0.601435,0.375716,0.548108,0.263061,0.578893,0.322117,0.603579,0.383374,0.51241,0.409384,0.447979,0.284368,0.496038,0.361976,0.527146,0.415893,0.442213,0.466272,0.362556,0.36324,0.415628,0.43146,0.454881,0.482673,0.386975,0.542219,0.283716,0.470596,0.236818,0.441907,0.187013,0.412513,J
0.856829,0.363304,0.892255,0.283356,0.895572,0.205883,0.844114,0.164494,0.791275,0.174122,0.830951,0.160807,0.788961,0.126543,0.806962,0.162024,0.830889,0.19443,0.794709,0.183814,0.75508,0.154643,0.785366,0.199214,0.813681,0.230652,0.761589,0.212795,0.725221,0.183641,0.763852,0.222011,0.800203,0.255116,0.735317,0.247648,0.683614,0.205315,0.650794,0.177245,0.622483,0.154168,J
0.768243,0.877234,0.821525,0.725755,0.776623,0.572848,0.633336,0.509834,0.526153,0.568057,0.647111,0.517495,0.55996,0.448281,0.618281,0.532288,0.66922,0.577801,0.580689,0.574711,0.48705,0.516982,0.580227,0.605085,0.64065,0.64663,0.520058,0.640478,0.428194,0.584663,0.536149,0.646724,0.617633,0.695724,0.468031,0.712706,0.357703,0.64585,0.295312,0.594543,0.229524,0.544808,J
0.756219,0.500505,0.81733,0.359415,0.786021,0.224522,0.652106,0.160851,0.546692,0.213523,0.661823,0.163317,0.592769,0.098834,0.640529,0.170058,0.683566,0.228232,0.596886,0.20758,0.520073,0.160543,0.604862,0.240644,0.662878,0.285214,0.538013,0.264639,0.461135,0.211533,0.563024,0.274233,0.638623,0.32483,0.487149,0.335081,0.385846,0.273341,0.32728,0.227412,0.26312,0.179954,J
0.683848,0.838129,0.723039,0.733956,0.698101,0.632458,0.6098,0.590601,0.537386,0.632742,0.6141,0.601505,0.558815,0.559636,0.585453,0.603095,0.616313,0.632604,0.566442,0.64059,0.508176,0.605009,0.551755,0.641272,0.588498,0.661695,0.525888,0.685164,0.48012,0.653627,0.544352,0.689668,0.599112,0.723199,0.494503,0.733293,0.42706,0.691706,0.3872,0.661574,0.3495,0.635015,J
0.772008,0.823476,0.810173,0.721739,0.786033,0.625285,0.701318,0.583996,0.631204,0.623876,0.707953,0.593348,0.646812,0.548537,0.67789,0.595632,0.711928,0.623963,0.665182,0.632135,0.603213,0.594253,0.65281,0.638127,0.692591,0.663439,0.625911,0.674629,0.574331,0.641178,0.639044,0.675724,0.693574,0.704098,0.594536,0.718882,0.529294,0.678335,0.493985,0.648349,0.459316,0.619758,J
0.630892,0.699464,0.693784,0.604415,0.684962,0.484649,0.56157,0.434017,0.459205,0.447898,0.593088,0.374762,0.545343,0.261397,0.568153,0.278383,0.591363,0.336993,0.507377,0.398437,0.452435,0.26712,0.48633,0.294608,0.512274,0.3481,0.438488,0.449712,0.366878,0.35449,0.418532,0.402115,0.463627,0.459724,0.38196,0.521406,0.285564,0.44932,0.227883,0.4054,0.173316,0.371746,J
0.603575,0.560156,0.53378,0.544809,0.47385,0.496817,0.441527,0.445406,0.433369,0.40326,0.472795,0.412594,0.44784,0.357569,0.436915,0.326054,0.432215,0.300752,0.523542,0.383417,0.49651,0.317131,0.478839,0.274898,0.464671,0.239497,0.574552,0.3713,0.546765,0.305759,0.525355,0.262201,0.506757,0.227866,0.629615,0.373509,0.609236,0.321348,0.587262,0.291048,0.564423,0.268868,J
0.478973,0.929646,0.509913,0.817244,0.478764,0.694328,0.372944,0.649801,0.292036,0.671666,0.372271,0.631002,0.299403,0.57558,0.354962,0.644091,0.399478,0.675339,0.312225,0.681568,0.242562,0.634273,0.319097,0.707544,0.360751,0.724552,0.264279,0.739803,0.192301,0.694796,0.277808,0.754403,0.336805,0.789827,0.227057,0.804212,0.135993,0.751968,0.082646,0.718089,0.023898,0.679442,J
0.729406,0.642496,0.750296,0.534073,0.714424,0.425945,0.616546,0.384669,0.543389,0.404782,0.632499,0.39164,0.571423,0.325844,0.611644,0.374133,0.650382,0.409041,0.578002,0.43188,0.518434,0.373293,0.576834,0.429137,0.614508,0.453882,0.532959,0.481381,0.459286,0.416793,0.525972,0.457168,0.582158,0.491094,0.500871,0.541666,0.405974,0.51825,0.346518,0.503718,0.2894,0.48635,J
0.536578,0.791201,0.582016,0.684769,0.551566,0.583494,0.453771,0.54573,0.376458,0.588971,0.466261,0.546326,0.407671,0.505655,0.436256,0.561878,0.467916,0.597451,0.414795,0.586555,0.358965,0.559258,0.411156,0.619311,0.451318,0.65115,0.371485,0.631266,0.318738,0.599389,0.381896,0.645816,0.435098,0.683042,0.338452,0.678687,0.268944,0.63519,0.228326,0.605838,0.189169,0.578068,J
0.801457,0.382393,0.731345,0.355125,0.685327,0.30443,0.657151,0.256393,0.627708,0.224559,0.764848,0.219279,0.713309,0.182995,0.68989,0.204305,0.684938,0.23486,0.785973,0.209588,0.71843,0.176382,0.697554,0.201017,0.696043,0.231176,0.80229,0.209589,0.728242,0.181813,0.709115,0.211133,0.711055,0.242413,0.812976,0.218839,0.750514,0.197822,0.722604,0.214346,0.709234,0.238504,J
0.700453,0.452872,0.766949,0.335786,0.76542,0.220515,0.68495,0.146686,0.594756,0.165663,0.664193,0.170882,0.616467,0.105067,0.651336,0.168054,0.683172,0.222803,0.611785,0.206277,0.561163,0.14281,0.615421,0.214433,0.652515,0.269337,0.560372,0.246237,0.50863,0.182887,0.578595,0.241359,0.631431,0.295273,0.516428,0.293948,0.435542,0.237082,0.393259,0.19446,0.351184,0.151887,J
0.876253,0.828508,0.92254,0.740279,0.905562,0.644556,0.825962,0.601945,0.756137,0.636488,0.851799,0.609642,0.79867,0.564113,0.81323,0.605069,0.838336,0.633519,0.80111,0.639217,0.743056,0.597822,0.771515,0.622614,0.802729,0.632248,0.759835,0.676913,0.714043,0.638,0.768562,0.679297,0.817451,0.713322,0.72778,0.721791,0.674,0.681808,0.64091,0.654774,0.609677,0.628382,J
0.74941,0.709637,0.811811,0.552272,0.787774,0.391883,0.648947,0.314792,0.534747,0.328379,0.637023,0.305711,0.553505,0.224451,0.608357,0.303586,0.663674,0.362338,0.548429,0.358173,0.457445,0.279438,0.547604,0.366262,0.61073,0.421748,0.473015,0.421673,0.377916,0.331855,0.486617,0.403159,0.571663,0.467346,0.411416,0.499765,0.294209,0.414963,0.227606,0.349618,0.160373,0.283665,J
